"Notes"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age Group"	"Age Group Code"	Population
"Total"	"Nebraska"	"31"	"2021"	"2021"			1963554
"Total"	"Nebraska"	"31"					3926196
	"Nevada"	"32"	"2020"	"2020"	"0-4 years"	"0-4"	179533
	"Nevada"	"32"	"2020"	"2020"	"5-9 years"	"5-9"	190683
	"Nevada"	"32"	"2020"	"2020"	"10-14 years"	"10-14"	204563
	"Nevada"	"32"	"2020"	"2020"	"15-19 years"	"15-19"	191227
	"Nevada"	"32"	"2020"	"2020"	"20-24 years"	"20-24"	188435
	"Nevada"	"32"	"2020"	"2020"	"25-29 years"	"25-29"	222183
	"Nevada"	"32"	"2020"	"2020"	"30-34 years"	"30-34"	228624
	"Nevada"	"32"	"2020"	"2020"	"35-39 years"	"35-39"	219770
	"Nevada"	"32"	"2020"	"2020"	"40-44 years"	"40-44"	201021
	"Nevada"	"32"	"2020"	"2020"	"45-49 years"	"45-49"	198303
	"Nevada"	"32"	"2020"	"2020"	"50-54 years"	"50-54"	198161
	"Nevada"	"32"	"2020"	"2020"	"55-59 years"	"55-59"	199479
	"Nevada"	"32"	"2020"	"2020"	"60-64 years "	"60-64"	188323
	"Nevada"	"32"	"2020"	"2020"	"65-69 years"	"65-69"	167732
	"Nevada"	"32"	"2020"	"2020"	"70-74 years"	"70-74"	142964
	"Nevada"	"32"	"2020"	"2020"	"75-79 years"	"75-79"	94348
	"Nevada"	"32"	"2020"	"2020"	"80-84 years"	"80-84"	55576
	"Nevada"	"32"	"2020"	"2020"	"85+ years"	"85+"	44723
"Total"	"Nevada"	"32"	"2020"	"2020"			3115648
	"Nevada"	"32"	"2021"	"2021"	"0-4 years"	"0-4"	175973
	"Nevada"	"32"	"2021"	"2021"	"5-9 years"	"5-9"	190974
	"Nevada"	"32"	"2021"	"2021"	"10-14 years"	"10-14"	203559
	"Nevada"	"32"	"2021"	"2021"	"15-19 years"	"15-19"	190140
	"Nevada"	"32"	"2021"	"2021"	"20-24 years"	"20-24"	193441
	"Nevada"	"32"	"2021"	"2021"	"25-29 years"	"25-29"	220223
	"Nevada"	"32"	"2021"	"2021"	"30-34 years"	"30-34"	234174
	"Nevada"	"32"	"2021"	"2021"	"35-39 years"	"35-39"	222609
	"Nevada"	"32"	"2021"	"2021"	"40-44 years"	"40-44"	206816
	"Nevada"	"32"	"2021"	"2021"	"45-49 years"	"45-49"	193849
	"Nevada"	"32"	"2021"	"2021"	"50-54 years"	"50-54"	202479
	"Nevada"	"32"	"2021"	"2021"	"55-59 years"	"55-59"	198712
	"Nevada"	"32"	"2021"	"2021"	"60-64 years "	"60-64"	191567
	"Nevada"	"32"	"2021"	"2021"	"65-69 years"	"65-69"	171778
	"Nevada"	"32"	"2021"	"2021"	"70-74 years"	"70-74"	148715
	"Nevada"	"32"	"2021"	"2021"	"75-79 years"	"75-79"	97705
	"Nevada"	"32"	"2021"	"2021"	"80-84 years"	"80-84"	57909
	"Nevada"	"32"	"2021"	"2021"	"85+ years"	"85+"	45779
"Total"	"Nevada"	"32"	"2021"	"2021"			3146402
"Total"	"Nevada"	"32"					6262050
	"New Hampshire"	"33"	"2020"	"2020"	"0-4 years"	"0-4"	62574
	"New Hampshire"	"33"	"2020"	"2020"	"5-9 years"	"5-9"	68224
	"New Hampshire"	"33"	"2020"	"2020"	"10-14 years"	"10-14"	76331
	"New Hampshire"	"33"	"2020"	"2020"	"15-19 years"	"15-19"	87213
	"New Hampshire"	"33"	"2020"	"2020"	"20-24 years"	"20-24"	89019
	"New Hampshire"	"33"	"2020"	"2020"	"25-29 years"	"25-29"	86218
	"New Hampshire"	"33"	"2020"	"2020"	"30-34 years"	"30-34"	87556
	"New Hampshire"	"33"	"2020"	"2020"	"35-39 years"	"35-39"	84426
	"New Hampshire"	"33"	"2020"	"2020"	"40-44 years"	"40-44"	77705
	"New Hampshire"	"33"	"2020"	"2020"	"45-49 years"	"45-49"	84012
	"New Hampshire"	"33"	"2020"	"2020"	"50-54 years"	"50-54"	96856
	"New Hampshire"	"33"	"2020"	"2020"	"55-59 years"	"55-59"	110721
	"New Hampshire"	"33"	"2020"	"2020"	"60-64 years "	"60-64"	107054
	"New Hampshire"	"33"	"2020"	"2020"	"65-69 years"	"65-69"	88320
	"New Hampshire"	"33"	"2020"	"2020"	"70-74 years"	"70-74"	70433
	"New Hampshire"	"33"	"2020"	"2020"	"75-79 years"	"75-79"	44639
	"New Hampshire"	"33"	"2020"	"2020"	"80-84 years"	"80-84"	27249
	"New Hampshire"	"33"	"2020"	"2020"	"85+ years"	"85+"	30037
"Total"	"New Hampshire"	"33"	"2020"	"2020"			1378587
	"New Hampshire"	"33"	"2021"	"2021"	"0-4 years"	"0-4"	62503
	"New Hampshire"	"33"	"2021"	"2021"	"5-9 years"	"5-9"	68300
	"New Hampshire"	"33"	"2021"	"2021"	"10-14 years"	"10-14"	75265
	"New Hampshire"	"33"	"2021"	"2021"	"15-19 years"	"15-19"	82969
	"New Hampshire"	"33"	"2021"	"2021"	"20-24 years"	"20-24"	87754
	"New Hampshire"	"33"	"2021"	"2021"	"25-29 years"	"25-29"	87294
	"New Hampshire"	"33"	"2021"	"2021"	"30-34 years"	"30-34"	90574
	"New Hampshire"	"33"	"2021"	"2021"	"35-39 years"	"35-39"	86950
	"New Hampshire"	"33"	"2021"	"2021"	"40-44 years"	"40-44"	80535
	"New Hampshire"	"33"	"2021"	"2021"	"45-49 years"	"45-49"	80050
	"New Hampshire"	"33"	"2021"	"2021"	"50-54 years"	"50-54"	96416
	"New Hampshire"	"33"	"2021"	"2021"	"55-59 years"	"55-59"	108243
	"New Hampshire"	"33"	"2021"	"2021"	"60-64 years "	"60-64"	109835
	"New Hampshire"	"33"	"2021"	"2021"	"65-69 years"	"65-69"	91486
	"New Hampshire"	"33"	"2021"	"2021"	"70-74 years"	"70-74"	74475
	"New Hampshire"	"33"	"2021"	"2021"	"75-79 years"	"75-79"	46401
	"New Hampshire"	"33"	"2021"	"2021"	"80-84 years"	"80-84"	28181
	"New Hampshire"	"33"	"2021"	"2021"	"85+ years"	"85+"	30274
"Total"	"New Hampshire"	"33"	"2021"	"2021"			1387505
"Total"	"New Hampshire"	"33"					2766092
	"New Jersey"	"34"	"2020"	"2020"	"0-4 years"	"0-4"	527344
	"New Jersey"	"34"	"2020"	"2020"	"5-9 years"	"5-9"	549010
	"New Jersey"	"34"	"2020"	"2020"	"10-14 years"	"10-14"	589215
	"New Jersey"	"34"	"2020"	"2020"	"15-19 years"	"15-19"	596708
	"New Jersey"	"34"	"2020"	"2020"	"20-24 years"	"20-24"	572237
	"New Jersey"	"34"	"2020"	"2020"	"25-29 years"	"25-29"	585927
	"New Jersey"	"34"	"2020"	"2020"	"30-34 years"	"30-34"	602202
	"New Jersey"	"34"	"2020"	"2020"	"35-39 years"	"35-39"	611003
	"New Jersey"	"34"	"2020"	"2020"	"40-44 years"	"40-44"	592878
	"New Jersey"	"34"	"2020"	"2020"	"45-49 years"	"45-49"	598469
	"New Jersey"	"34"	"2020"	"2020"	"50-54 years"	"50-54"	637781
	"New Jersey"	"34"	"2020"	"2020"	"55-59 years"	"55-59"	666778
	"New Jersey"	"34"	"2020"	"2020"	"60-64 years "	"60-64"	611428
	"New Jersey"	"34"	"2020"	"2020"	"65-69 years"	"65-69"	490156
	"New Jersey"	"34"	"2020"	"2020"	"70-74 years"	"70-74"	394238
	"New Jersey"	"34"	"2020"	"2020"	"75-79 years"	"75-79"	270064
	"New Jersey"	"34"	"2020"	"2020"	"80-84 years"	"80-84"	178831
	"New Jersey"	"34"	"2020"	"2020"	"85+ years"	"85+"	197420
"Total"	"New Jersey"	"34"	"2020"	"2020"			9271689
	"New Jersey"	"34"	"2021"	"2021"	"0-4 years"	"0-4"	518434
	"New Jersey"	"34"	"2021"	"2021"	"5-9 years"	"5-9"	546782
	"New Jersey"	"34"	"2021"	"2021"	"10-14 years"	"10-14"	582272
	"New Jersey"	"34"	"2021"	"2021"	"15-19 years"	"15-19"	582352
	"New Jersey"	"34"	"2021"	"2021"	"20-24 years"	"20-24"	578795
	"New Jersey"	"34"	"2021"	"2021"	"25-29 years"	"25-29"	583286
	"New Jersey"	"34"	"2021"	"2021"	"30-34 years"	"30-34"	607109
	"New Jersey"	"34"	"2021"	"2021"	"35-39 years"	"35-39"	613805
	"New Jersey"	"34"	"2021"	"2021"	"40-44 years"	"40-44"	600191
	"New Jersey"	"34"	"2021"	"2021"	"45-49 years"	"45-49"	580524
	"New Jersey"	"34"	"2021"	"2021"	"50-54 years"	"50-54"	632578
	"New Jersey"	"34"	"2021"	"2021"	"55-59 years"	"55-59"	654449
	"New Jersey"	"34"	"2021"	"2021"	"60-64 years "	"60-64"	618013
	"New Jersey"	"34"	"2021"	"2021"	"65-69 years"	"65-69"	503092
	"New Jersey"	"34"	"2021"	"2021"	"70-74 years"	"70-74"	409449
	"New Jersey"	"34"	"2021"	"2021"	"75-79 years"	"75-79"	277440
	"New Jersey"	"34"	"2021"	"2021"	"80-84 years"	"80-84"	182208
	"New Jersey"	"34"	"2021"	"2021"	"85+ years"	"85+"	197182
"Total"	"New Jersey"	"34"	"2021"	"2021"			9267961
"Total"	"New Jersey"	"34"					18539650
	"New Mexico"	"35"	"2020"	"2020"	"0-4 years"	"0-4"	117315
	"New Mexico"	"35"	"2020"	"2020"	"5-9 years"	"5-9"	130359
	"New Mexico"	"35"	"2020"	"2020"	"10-14 years"	"10-14"	143454
	"New Mexico"	"35"	"2020"	"2020"	"15-19 years"	"15-19"	145906
	"New Mexico"	"35"	"2020"	"2020"	"20-24 years"	"20-24"	144955
	"New Mexico"	"35"	"2020"	"2020"	"25-29 years"	"25-29"	141076
	"New Mexico"	"35"	"2020"	"2020"	"30-34 years"	"30-34"	139596
	"New Mexico"	"35"	"2020"	"2020"	"35-39 years"	"35-39"	138532
	"New Mexico"	"35"	"2020"	"2020"	"40-44 years"	"40-44"	124279
	"New Mexico"	"35"	"2020"	"2020"	"45-49 years"	"45-49"	117518
	"New Mexico"	"35"	"2020"	"2020"	"50-54 years"	"50-54"	118811
	"New Mexico"	"35"	"2020"	"2020"	"55-59 years"	"55-59"	135335
	"New Mexico"	"35"	"2020"	"2020"	"60-64 years "	"60-64"	136822
	"New Mexico"	"35"	"2020"	"2020"	"65-69 years"	"65-69"	125243
	"New Mexico"	"35"	"2020"	"2020"	"70-74 years"	"70-74"	105596
	"New Mexico"	"35"	"2020"	"2020"	"75-79 years"	"75-79"	68766
	"New Mexico"	"35"	"2020"	"2020"	"80-84 years"	"80-84"	43964
	"New Mexico"	"35"	"2020"	"2020"	"85+ years"	"85+"	40863
"Total"	"New Mexico"	"35"	"2020"	"2020"			2118390
	"New Mexico"	"35"	"2021"	"2021"	"0-4 years"	"0-4"	113142
	"New Mexico"	"35"	"2021"	"2021"	"5-9 years"	"5-9"	128130
	"New Mexico"	"35"	"2021"	"2021"	"10-14 years"	"10-14"	140873
	"New Mexico"	"35"	"2021"	"2021"	"15-19 years"	"15-19"	143445
	"New Mexico"	"35"	"2021"	"2021"	"20-24 years"	"20-24"	148358
	"New Mexico"	"35"	"2021"	"2021"	"25-29 years"	"25-29"	139161
	"New Mexico"	"35"	"2021"	"2021"	"30-34 years"	"30-34"	140534
	"New Mexico"	"35"	"2021"	"2021"	"35-39 years"	"35-39"	139365
	"New Mexico"	"35"	"2021"	"2021"	"40-44 years"	"40-44"	127587
	"New Mexico"	"35"	"2021"	"2021"	"45-49 years"	"45-49"	115715
	"New Mexico"	"35"	"2021"	"2021"	"50-54 years"	"50-54"	119065
	"New Mexico"	"35"	"2021"	"2021"	"55-59 years"	"55-59"	130100
	"New Mexico"	"35"	"2021"	"2021"	"60-64 years "	"60-64"	137289
	"New Mexico"	"35"	"2021"	"2021"	"65-69 years"	"65-69"	126608
	"New Mexico"	"35"	"2021"	"2021"	"70-74 years"	"70-74"	110596
	"New Mexico"	"35"	"2021"	"2021"	"75-79 years"	"75-79"	70955
	"New Mexico"	"35"	"2021"	"2021"	"80-84 years"	"80-84"	44838
	"New Mexico"	"35"	"2021"	"2021"	"85+ years"	"85+"	40916
"Total"	"New Mexico"	"35"	"2021"	"2021"			2116677
"Total"	"New Mexico"	"35"					4235067
	"New York"	"36"	"2020"	"2020"	"0-4 years"	"0-4"	1137477
	"New York"	"36"	"2020"	"2020"	"5-9 years"	"5-9"	1147411
	"New York"	"36"	"2020"	"2020"	"10-14 years"	"10-14"	1168447
	"New York"	"36"	"2020"	"2020"	"15-19 years"	"15-19"	1240783
	"New York"	"36"	"2020"	"2020"	"20-24 years"	"20-24"	1309946
	"New York"	"36"	"2020"	"2020"	"25-29 years"	"25-29"	1453678
	"New York"	"36"	"2020"	"2020"	"30-34 years"	"30-34"	1461219
	"New York"	"36"	"2020"	"2020"	"35-39 years"	"35-39"	1336948
	"New York"	"36"	"2020"	"2020"	"40-44 years"	"40-44"	1225730
	"New York"	"36"	"2020"	"2020"	"45-49 years"	"45-49"	1216464
	"New York"	"36"	"2020"	"2020"	"50-54 years"	"50-54"	1314595
	"New York"	"36"	"2020"	"2020"	"55-59 years"	"55-59"	1391397
	"New York"	"36"	"2020"	"2020"	"60-64 years "	"60-64"	1304347
	"New York"	"36"	"2020"	"2020"	"65-69 years"	"65-69"	1082838
	"New York"	"36"	"2020"	"2020"	"70-74 years"	"70-74"	877365
	"New York"	"36"	"2020"	"2020"	"75-79 years"	"75-79"	590114
	"New York"	"36"	"2020"	"2020"	"80-84 years"	"80-84"	400423
	"New York"	"36"	"2020"	"2020"	"85+ years"	"85+"	449114
"Total"	"New York"	"36"	"2020"	"2020"			20108296
	"New York"	"36"	"2021"	"2021"	"0-4 years"	"0-4"	1088602
	"New York"	"36"	"2021"	"2021"	"5-9 years"	"5-9"	1127411
	"New York"	"36"	"2021"	"2021"	"10-14 years"	"10-14"	1149868
	"New York"	"36"	"2021"	"2021"	"15-19 years"	"15-19"	1220023
	"New York"	"36"	"2021"	"2021"	"20-24 years"	"20-24"	1309312
	"New York"	"36"	"2021"	"2021"	"25-29 years"	"25-29"	1381842
	"New York"	"36"	"2021"	"2021"	"30-34 years"	"30-34"	1430038
	"New York"	"36"	"2021"	"2021"	"35-39 years"	"35-39"	1320383
	"New York"	"36"	"2021"	"2021"	"40-44 years"	"40-44"	1225040
	"New York"	"36"	"2021"	"2021"	"45-49 years"	"45-49"	1166051
	"New York"	"36"	"2021"	"2021"	"50-54 years"	"50-54"	1292219
	"New York"	"36"	"2021"	"2021"	"55-59 years"	"55-59"	1358229
	"New York"	"36"	"2021"	"2021"	"60-64 years "	"60-64"	1307927
	"New York"	"36"	"2021"	"2021"	"65-69 years"	"65-69"	1101934
	"New York"	"36"	"2021"	"2021"	"70-74 years"	"70-74"	914171
	"New York"	"36"	"2021"	"2021"	"75-79 years"	"75-79"	604163
	"New York"	"36"	"2021"	"2021"	"80-84 years"	"80-84"	407758
	"New York"	"36"	"2021"	"2021"	"85+ years"	"85+"	452521
"Total"	"New York"	"36"	"2021"	"2021"			19857492
"Total"	"New York"	"36"					39965788
	"North Carolina"	"37"	"2020"	"2020"	"0-4 years"	"0-4"	588272
	"North Carolina"	"37"	"2020"	"2020"	"5-9 years"	"5-9"	615932
	"North Carolina"	"37"	"2020"	"2020"	"10-14 years"	"10-14"	674347
	"North Carolina"	"37"	"2020"	"2020"	"15-19 years"	"15-19"	700109
	"North Carolina"	"37"	"2020"	"2020"	"20-24 years"	"20-24"	704305
	"North Carolina"	"37"	"2020"	"2020"	"25-29 years"	"25-29"	704415
	"North Carolina"	"37"	"2020"	"2020"	"30-34 years"	"30-34"	691590
	"North Carolina"	"37"	"2020"	"2020"	"35-39 years"	"35-39"	663947
	"North Carolina"	"37"	"2020"	"2020"	"40-44 years"	"40-44"	648443
	"North Carolina"	"37"	"2020"	"2020"	"45-49 years"	"45-49"	671588
	"North Carolina"	"37"	"2020"	"2020"	"50-54 years"	"50-54"	679422
	"North Carolina"	"37"	"2020"	"2020"	"55-59 years"	"55-59"	698473
	"North Carolina"	"37"	"2020"	"2020"	"60-64 years "	"60-64"	658451
	"North Carolina"	"37"	"2020"	"2020"	"65-69 years"	"65-69"	576299
	"North Carolina"	"37"	"2020"	"2020"	"70-74 years"	"70-74"	478927
	"North Carolina"	"37"	"2020"	"2020"	"75-79 years"	"75-79"	314224
	"North Carolina"	"37"	"2020"	"2020"	"80-84 years"	"80-84"	194999
	"North Carolina"	"37"	"2020"	"2020"	"85+ years"	"85+"	185702
"Total"	"North Carolina"	"37"	"2020"	"2020"			10449445
	"North Carolina"	"37"	"2021"	"2021"	"0-4 years"	"0-4"	587870
	"North Carolina"	"37"	"2021"	"2021"	"5-9 years"	"5-9"	618852
	"North Carolina"	"37"	"2021"	"2021"	"10-14 years"	"10-14"	668060
	"North Carolina"	"37"	"2021"	"2021"	"15-19 years"	"15-19"	703310
	"North Carolina"	"37"	"2021"	"2021"	"20-24 years"	"20-24"	734847
	"North Carolina"	"37"	"2021"	"2021"	"25-29 years"	"25-29"	702270
	"North Carolina"	"37"	"2021"	"2021"	"30-34 years"	"30-34"	711874
	"North Carolina"	"37"	"2021"	"2021"	"35-39 years"	"35-39"	670404
	"North Carolina"	"37"	"2021"	"2021"	"40-44 years"	"40-44"	659553
	"North Carolina"	"37"	"2021"	"2021"	"45-49 years"	"45-49"	651158
	"North Carolina"	"37"	"2021"	"2021"	"50-54 years"	"50-54"	694308
	"North Carolina"	"37"	"2021"	"2021"	"55-59 years"	"55-59"	693432
	"North Carolina"	"37"	"2021"	"2021"	"60-64 years "	"60-64"	670634
	"North Carolina"	"37"	"2021"	"2021"	"65-69 years"	"65-69"	589507
	"North Carolina"	"37"	"2021"	"2021"	"70-74 years"	"70-74"	501359
	"North Carolina"	"37"	"2021"	"2021"	"75-79 years"	"75-79"	323931
	"North Carolina"	"37"	"2021"	"2021"	"80-84 years"	"80-84"	199259
	"North Carolina"	"37"	"2021"	"2021"	"85+ years"	"85+"	185257
"Total"	"North Carolina"	"37"	"2021"	"2021"			10565885
"Total"	"North Carolina"	"37"					21015330
	"North Dakota"	"38"	"2020"	"2020"	"0-4 years"	"0-4"	52957
	"North Dakota"	"38"	"2020"	"2020"	"5-9 years"	"5-9"	52132
	"North Dakota"	"38"	"2020"	"2020"	"10-14 years"	"10-14"	51098
	"North Dakota"	"38"	"2020"	"2020"	"15-19 years"	"15-19"	51367
	"North Dakota"	"38"	"2020"	"2020"	"20-24 years"	"20-24"	63950
	"North Dakota"	"38"	"2020"	"2020"	"25-29 years"	"25-29"	57873
	"North Dakota"	"38"	"2020"	"2020"	"30-34 years"	"30-34"	55512
	"North Dakota"	"38"	"2020"	"2020"	"35-39 years"	"35-39"	53104
	"North Dakota"	"38"	"2020"	"2020"	"40-44 years"	"40-44"	44399
	"North Dakota"	"38"	"2020"	"2020"	"45-49 years"	"45-49"	39417
	"North Dakota"	"38"	"2020"	"2020"	"50-54 years"	"50-54"	39931
	"North Dakota"	"38"	"2020"	"2020"	"55-59 years"	"55-59"	46417
	"North Dakota"	"38"	"2020"	"2020"	"60-64 years "	"60-64"	47571
	"North Dakota"	"38"	"2020"	"2020"	"65-69 years"	"65-69"	40441
	"North Dakota"	"38"	"2020"	"2020"	"70-74 years"	"70-74"	29831
	"North Dakota"	"38"	"2020"	"2020"	"75-79 years"	"75-79"	19997
	"North Dakota"	"38"	"2020"	"2020"	"80-84 years"	"80-84"	14565
	"North Dakota"	"38"	"2020"	"2020"	"85+ years"	"85+"	18956
"Total"	"North Dakota"	"38"	"2020"	"2020"			779518
	"North Dakota"	"38"	"2021"	"2021"	"0-4 years"	"0-4"	51011
	"North Dakota"	"38"	"2021"	"2021"	"5-9 years"	"5-9"	52473
	"North Dakota"	"38"	"2021"	"2021"	"10-14 years"	"10-14"	50695
	"North Dakota"	"38"	"2021"	"2021"	"15-19 years"	"15-19"	53060
	"North Dakota"	"38"	"2021"	"2021"	"20-24 years"	"20-24"	64813
	"North Dakota"	"38"	"2021"	"2021"	"25-29 years"	"25-29"	55513
	"North Dakota"	"38"	"2021"	"2021"	"30-34 years"	"30-34"	55211
	"North Dakota"	"38"	"2021"	"2021"	"35-39 years"	"35-39"	53164
	"North Dakota"	"38"	"2021"	"2021"	"40-44 years"	"40-44"	45957
	"North Dakota"	"38"	"2021"	"2021"	"45-49 years"	"45-49"	38686
	"North Dakota"	"38"	"2021"	"2021"	"50-54 years"	"50-54"	39598
	"North Dakota"	"38"	"2021"	"2021"	"55-59 years"	"55-59"	44108
	"North Dakota"	"38"	"2021"	"2021"	"60-64 years "	"60-64"	47367
	"North Dakota"	"38"	"2021"	"2021"	"65-69 years"	"65-69"	41470
	"North Dakota"	"38"	"2021"	"2021"	"70-74 years"	"70-74"	31689
	"North Dakota"	"38"	"2021"	"2021"	"75-79 years"	"75-79"	20367
	"North Dakota"	"38"	"2021"	"2021"	"80-84 years"	"80-84"	14310
	"North Dakota"	"38"	"2021"	"2021"	"85+ years"	"85+"	18442
"Total"	"North Dakota"	"38"	"2021"	"2021"			777934
"Total"	"North Dakota"	"38"					1557452
	"Ohio"	"39"	"2020"	"2020"	"0-4 years"	"0-4"	678649
	"Ohio"	"39"	"2020"	"2020"	"5-9 years"	"5-9"	708521
	"Ohio"	"39"	"2020"	"2020"	"10-14 years"	"10-14"	753909
	"Ohio"	"39"	"2020"	"2020"	"15-19 years"	"15-19"	780421
	"Ohio"	"39"	"2020"	"2020"	"20-24 years"	"20-24"	767169
	"Ohio"	"39"	"2020"	"2020"	"25-29 years"	"25-29"	779967
	"Ohio"	"39"	"2020"	"2020"	"30-34 years"	"30-34"	769209
	"Ohio"	"39"	"2020"	"2020"	"35-39 years"	"35-39"	737627
	"Ohio"	"39"	"2020"	"2020"	"40-44 years"	"40-44"	696935
	"Ohio"	"39"	"2020"	"2020"	"45-49 years"	"45-49"	704054
	"Ohio"	"39"	"2020"	"2020"	"50-54 years"	"50-54"	740696
	"Ohio"	"39"	"2020"	"2020"	"55-59 years"	"55-59"	803550
	"Ohio"	"39"	"2020"	"2020"	"60-64 years "	"60-64"	802711
	"Ohio"	"39"	"2020"	"2020"	"65-69 years"	"65-69"	684776
	"Ohio"	"39"	"2020"	"2020"	"70-74 years"	"70-74"	546929
	"Ohio"	"39"	"2020"	"2020"	"75-79 years"	"75-79"	354480
	"Ohio"	"39"	"2020"	"2020"	"80-84 years"	"80-84"	239327
	"Ohio"	"39"	"2020"	"2020"	"85+ years"	"85+"	248587
"Total"	"Ohio"	"39"	"2020"	"2020"			11797517
	"Ohio"	"39"	"2021"	"2021"	"0-4 years"	"0-4"	667935
	"Ohio"	"39"	"2021"	"2021"	"5-9 years"	"5-9"	710468
	"Ohio"	"39"	"2021"	"2021"	"10-14 years"	"10-14"	743651
	"Ohio"	"39"	"2021"	"2021"	"15-19 years"	"15-19"	750283
	"Ohio"	"39"	"2021"	"2021"	"20-24 years"	"20-24"	772521
	"Ohio"	"39"	"2021"	"2021"	"25-29 years"	"25-29"	770004
	"Ohio"	"39"	"2021"	"2021"	"30-34 years"	"30-34"	781526
	"Ohio"	"39"	"2021"	"2021"	"35-39 years"	"35-39"	739019
	"Ohio"	"39"	"2021"	"2021"	"40-44 years"	"40-44"	711973
	"Ohio"	"39"	"2021"	"2021"	"45-49 years"	"45-49"	676423
	"Ohio"	"39"	"2021"	"2021"	"50-54 years"	"50-54"	743850
	"Ohio"	"39"	"2021"	"2021"	"55-59 years"	"55-59"	778669
	"Ohio"	"39"	"2021"	"2021"	"60-64 years "	"60-64"	802478
	"Ohio"	"39"	"2021"	"2021"	"65-69 years"	"65-69"	696893
	"Ohio"	"39"	"2021"	"2021"	"70-74 years"	"70-74"	574947
	"Ohio"	"39"	"2021"	"2021"	"75-79 years"	"75-79"	358203
	"Ohio"	"39"	"2021"	"2021"	"80-84 years"	"80-84"	241303
	"Ohio"	"39"	"2021"	"2021"	"85+ years"	"85+"	244196
"Total"	"Ohio"	"39"	"2021"	"2021"			11764342
"Total"	"Ohio"	"39"					23561859
	"Oklahoma"	"40"	"2020"	"2020"	"0-4 years"	"0-4"	247337
	"Oklahoma"	"40"	"2020"	"2020"	"5-9 years"	"5-9"	264013
	"Oklahoma"	"40"	"2020"	"2020"	"10-14 years"	"10-14"	276264
	"Oklahoma"	"40"	"2020"	"2020"	"15-19 years"	"15-19"	276548
	"Oklahoma"	"40"	"2020"	"2020"	"20-24 years"	"20-24"	283040
	"Oklahoma"	"40"	"2020"	"2020"	"25-29 years"	"25-29"	269679
	"Oklahoma"	"40"	"2020"	"2020"	"30-34 years"	"30-34"	264360
	"Oklahoma"	"40"	"2020"	"2020"	"35-39 years"	"35-39"	266680
	"Oklahoma"	"40"	"2020"	"2020"	"40-44 years"	"40-44"	240981
	"Oklahoma"	"40"	"2020"	"2020"	"45-49 years"	"45-49"	228938
	"Oklahoma"	"40"	"2020"	"2020"	"50-54 years"	"50-54"	223763
	"Oklahoma"	"40"	"2020"	"2020"	"55-59 years"	"55-59"	246956
	"Oklahoma"	"40"	"2020"	"2020"	"60-64 years "	"60-64"	240874
	"Oklahoma"	"40"	"2020"	"2020"	"65-69 years"	"65-69"	207297
	"Oklahoma"	"40"	"2020"	"2020"	"70-74 years"	"70-74"	166374
	"Oklahoma"	"40"	"2020"	"2020"	"75-79 years"	"75-79"	114655
	"Oklahoma"	"40"	"2020"	"2020"	"80-84 years"	"80-84"	74867
	"Oklahoma"	"40"	"2020"	"2020"	"85+ years"	"85+"	72286
"Total"	"Oklahoma"	"40"	"2020"	"2020"			3964912
	"Oklahoma"	"40"	"2021"	"2021"	"0-4 years"	"0-4"	244170
	"Oklahoma"	"40"	"2021"	"2021"	"5-9 years"	"5-9"	265898
	"Oklahoma"	"40"	"2021"	"2021"	"10-14 years"	"10-14"	276336
	"Oklahoma"	"40"	"2021"	"2021"	"15-19 years"	"15-19"	275282
	"Oklahoma"	"40"	"2021"	"2021"	"20-24 years"	"20-24"	292690
	"Oklahoma"	"40"	"2021"	"2021"	"25-29 years"	"25-29"	267516
	"Oklahoma"	"40"	"2021"	"2021"	"30-34 years"	"30-34"	269453
	"Oklahoma"	"40"	"2021"	"2021"	"35-39 years"	"35-39"	267952
	"Oklahoma"	"40"	"2021"	"2021"	"40-44 years"	"40-44"	249276
	"Oklahoma"	"40"	"2021"	"2021"	"45-49 years"	"45-49"	225838
	"Oklahoma"	"40"	"2021"	"2021"	"50-54 years"	"50-54"	227616
	"Oklahoma"	"40"	"2021"	"2021"	"55-59 years"	"55-59"	239037
	"Oklahoma"	"40"	"2021"	"2021"	"60-64 years "	"60-64"	243382
	"Oklahoma"	"40"	"2021"	"2021"	"65-69 years"	"65-69"	211358
	"Oklahoma"	"40"	"2021"	"2021"	"70-74 years"	"70-74"	173082
	"Oklahoma"	"40"	"2021"	"2021"	"75-79 years"	"75-79"	115318
	"Oklahoma"	"40"	"2021"	"2021"	"80-84 years"	"80-84"	75759
	"Oklahoma"	"40"	"2021"	"2021"	"85+ years"	"85+"	71262
"Total"	"Oklahoma"	"40"	"2021"	"2021"			3991225
"Total"	"Oklahoma"	"40"					7956137
	"Oregon"	"41"	"2020"	"2020"	"0-4 years"	"0-4"	217213
	"Oregon"	"41"	"2020"	"2020"	"5-9 years"	"5-9"	238401
	"Oregon"	"41"	"2020"	"2020"	"10-14 years"	"10-14"	255647
	"Oregon"	"41"	"2020"	"2020"	"15-19 years"	"15-19"	255597
	"Oregon"	"41"	"2020"	"2020"	"20-24 years"	"20-24"	269068
	"Oregon"	"41"	"2020"	"2020"	"25-29 years"	"25-29"	293566
	"Oregon"	"41"	"2020"	"2020"	"30-34 years"	"30-34"	304089
